Time,L1,L2,L3,label
2024-06-07 06:02:00,837.0,0.316,-0.0256,1
2024-06-07 06:03:00,1910.0,1390.0,1370.0,0
2024-06-07 06:04:00,1920.0,1340.0,1280.0,0
2024-06-07 06:05:00,2030.0,1480.0,1450.0,0
2024-06-07 06:06:00,825.0,0.346,0.0544,1
2024-06-07 06:07:00,825.0,0.36,0.0429,1
2024-06-07 06:08:00,819.0,0.357,0.0361,1
2024-06-07 06:09:00,835.0,0.332,0.0945,1
2024-06-07 06:10:00,840.0,0.335,0.1,1
2024-06-07 06:11:00,834.0,0.297,-0.211,1
2024-06-07 06:12:00,1910.0,1340.0,1360.0,0
2024-06-07 06:13:00,1920.0,1340.0,1340.0,0
2024-06-07 06:14:00,1410.0,710.0,706.0,1
2024-06-07 06:15:00,838.0,0.343,-0.295,1
2024-06-07 06:16:00,844.0,0.323,-0.307,1
2024-06-07 06:17:00,847.0,0.369,-0.00179,1
2024-06-07 06:18:00,846.0,0.371,0.0111,1
2024-06-07 06:19:00,841.0,0.367,0.026,1
2024-06-07 06:20:00,854.0,0.359,-0.0709,1
2024-06-07 06:21:00,1940.0,1310.0,1310.0,0
2024-06-07 06:22:00,2140.0,1530.0,1520.0,0
2024-06-07 06:23:00,1410.0,678.0,687.0,1
2024-06-07 06:24:00,846.0,0.386,-0.156,1
2024-06-07 06:25:00,862.0,0.355,-0.151,1
2024-06-07 06:26:00,854.0,0.346,-0.0985,1
2024-06-07 06:27:00,850.0,0.346,-0.103,1
2024-06-07 06:28:00,847.0,0.342,-0.123,1
2024-06-07 06:29:00,1330.0,667.0,669.0,1
2024-06-07 06:30:00,1940.0,1300.0,1300.0,0
2024-06-07 06:31:00,2110.0,1480.0,1500.0,0
2024-06-07 06:32:00,869.0,0.323,-0.115,1
2024-06-07 06:33:00,872.0,0.317,-0.111,1
2024-06-07 06:34:00,853.0,0.378,-0.167,1
2024-06-07 06:35:00,848.0,0.384,-0.161,1
2024-06-07 06:36:00,843.0,0.433,-0.176,1
2024-06-07 06:37:00,851.0,0.411,-0.161,1
2024-06-07 06:38:00,1960.0,1340.0,1300.0,0
2024-06-07 06:39:00,1910.0,1320.0,1280.0,0
2024-06-07 06:40:00,1450.0,718.0,691.0,1
2024-06-07 06:41:00,852.0,0.351,-0.088,1
2024-06-07 06:42:00,842.0,0.377,-0.0845,1
2024-06-07 06:43:00,838.0,0.362,-0.102,1
2024-06-07 06:44:00,855.0,0.363,-0.0902,1
2024-06-07 06:45:00,854.0,0.318,-0.381,1
2024-06-07 06:46:00,858.0,0.324,-0.385,1
2024-06-07 06:47:00,1960.0,1350.0,1280.0,0
2024-06-07 06:48:00,2020.0,1390.0,1330.0,0
2024-06-07 06:49:00,1420.0,685.0,662.0,1
2024-06-07 06:50:00,866.0,0.383,-0.064,1
2024-06-07 06:51:00,862.0,0.39,-0.0769,1
2024-06-07 06:52:00,861.0,0.377,-0.0644,1
2024-06-07 06:53:00,862.0,0.361,-0.0824,1
2024-06-07 06:54:00,863.0,0.392,-0.0778,1
2024-06-07 06:55:00,862.0,0.37,-0.0735,1
2024-06-07 06:56:00,1940.0,1320.0,1270.0,0
2024-06-07 06:57:00,2140.0,1550.0,1500.0,0
2024-06-07 06:58:00,1400.0,689.0,671.0,1
2024-06-07 06:59:00,858.0,0.381,-0.0738,1
2024-06-07 07:00:00,858.0,0.405,-0.145,1
2024-06-07 07:01:00,853.0,0.378,-0.0662,1
2024-06-07 07:02:00,849.0,0.402,-0.162,1
2024-06-07 07:03:00,838.0,0.385,-0.162,1
2024-06-07 07:04:00,1330.0,702.0,715.0,1
2024-06-07 07:05:00,1910.0,1300.0,1320.0,0
2024-06-07 07:06:00,2100.0,1510.0,1500.0,0
2024-06-07 07:07:00,845.0,0.443,-0.158,1
2024-06-07 07:08:00,841.0,0.421,-0.144,1
2024-06-07 07:09:00,850.0,0.41,-0.169,1
2024-06-07 07:10:00,840.0,0.361,-0.466,1
2024-06-07 07:11:00,846.0,0.348,-0.389,1
2024-06-07 07:12:00,852.0,0.304,-0.461,1
2024-06-07 07:13:00,1940.0,1350.0,1300.0,0
2024-06-07 07:14:00,1910.0,1310.0,1280.0,0
2024-06-07 07:15:00,1480.0,712.0,665.0,1
2024-06-07 07:16:00,865.0,0.396,-0.169,1
2024-06-07 07:17:00,859.0,0.401,-0.165,1
2024-06-07 07:18:00,857.0,0.379,-0.165,1
2024-06-07 07:19:00,851.0,0.393,-0.0749,1
2024-06-07 07:20:00,844.0,0.413,-0.168,1
2024-06-07 07:21:00,855.0,0.418,-0.163,1
2024-06-07 07:22:00,1940.0,1350.0,1300.0,0
2024-06-07 07:23:00,1990.0,1450.0,1320.0,0
2024-06-07 07:24:00,1420.0,713.0,648.0,1
2024-06-07 07:25:00,847.0,0.427,-0.154,1
2024-06-07 07:26:00,857.0,0.378,-0.15,1
2024-06-07 07:27:00,847.0,0.377,-0.0636,1
2024-06-07 07:28:00,845.0,0.377,-0.0724,1
2024-06-07 07:29:00,845.0,0.391,-0.0705,1
2024-06-07 07:30:00,849.0,0.374,-0.072,1
2024-06-07 07:31:00,1880.0,1370.0,1310.0,0
2024-06-07 07:32:00,2090.0,1530.0,1520.0,0
2024-06-07 07:33:00,1410.0,730.0,702.0,1
2024-06-07 07:34:00,837.0,0.42,-0.091,1
2024-06-07 07:35:00,830.0,0.351,-0.394,1
2024-06-07 07:36:00,834.0,0.365,-0.386,1
2024-06-07 07:37:00,532.0,0.348,-0.369,1
2024-06-07 07:38:00,535.0,0.422,-0.0741,1
2024-06-07 07:39:00,538.0,0.416,-0.0607,1
2024-06-07 07:40:00,536.0,0.411,-0.0494,1
2024-06-07 07:41:00,537.0,0.394,-0.0492,1
2024-06-07 07:42:00,539.0,0.371,-0.0551,1
2024-06-07 07:43:00,534.0,0.387,-0.0641,1
2024-06-07 07:44:00,530.0,0.366,-0.0511,1
2024-06-07 07:45:00,530.0,0.392,-0.057,1
2024-06-07 07:46:00,532.0,0.374,-0.0556,1
2024-06-07 07:47:00,525.0,0.374,-0.0674,1
2024-06-07 07:48:00,522.0,0.337,-0.362,1
2024-06-07 07:49:00,535.0,0.335,-0.378,1
2024-06-07 07:50:00,539.0,0.332,-0.369,1
2024-06-07 07:51:00,542.0,0.301,-0.371,1
2024-06-07 07:52:00,543.0,0.313,-0.367,1
2024-06-07 07:53:00,541.0,0.289,-0.371,1
2024-06-07 07:54:00,544.0,0.314,-0.371,1
2024-06-07 07:55:00,544.0,0.323,-0.373,1
2024-06-07 07:56:00,545.0,0.242,-0.351,1
2024-06-07 07:57:00,540.0,0.248,-0.339,1
2024-06-07 07:58:00,545.0,0.335,-0.358,1
2024-06-07 07:59:00,544.0,0.326,-0.361,1
2024-06-07 08:00:00,545.0,0.327,-0.348,1
2024-06-07 08:01:00,541.0,0.318,-0.363,1
2024-06-07 08:02:00,541.0,0.321,-0.358,1
2024-06-07 08:03:00,538.0,0.315,-0.36,1
2024-06-07 08:04:00,543.0,0.385,-0.162,1
2024-06-07 08:05:00,543.0,0.39,-0.0647,1
2024-06-07 08:06:00,541.0,0.396,-0.0605,1
2024-06-07 08:07:00,539.0,0.394,-0.0597,1
2024-06-07 08:08:00,546.0,0.41,-0.0724,1
2024-06-07 08:09:00,1200.0,709.0,687.0,1
2024-06-07 08:10:00,1850.0,1400.0,1360.0,0
2024-06-07 08:11:00,1860.0,1410.0,1360.0,0
2024-06-07 08:12:00,1880.0,1410.0,1360.0,0
2024-06-07 08:13:00,1880.0,1420.0,1370.0,0
2024-06-07 08:14:00,1890.0,1430.0,1370.0,0
2024-06-07 08:15:00,1910.0,1430.0,1380.0,0
2024-06-07 08:16:00,1880.0,1420.0,1370.0,0
2024-06-07 08:17:00,1870.0,1410.0,1360.0,0
2024-06-07 08:18:00,1880.0,1400.0,1350.0,0
2024-06-07 08:19:00,1860.0,1410.0,1360.0,0
2024-06-07 08:20:00,1870.0,1400.0,1350.0,0
2024-06-07 08:21:00,553.0,0.317,-0.387,1
2024-06-07 08:22:00,544.0,0.332,-0.377,1
2024-06-07 08:23:00,548.0,0.314,-0.376,1
2024-06-07 08:24:00,2430.0,2160.0,2020.0,0
2024-06-07 08:25:00,2210.0,1940.0,1830.0,0
2024-06-07 08:26:00,2450.0,1750.0,1660.0,0
2024-06-07 08:27:00,2510.0,1810.0,1750.0,0
2024-06-07 08:28:00,2460.0,1690.0,1690.0,0
2024-06-07 08:29:00,2360.0,1580.0,1610.0,0
